x;y;z;rho_r;rho_b;psi
57;51;56;0.0203982;0.496622;-0.921093
58;51;56;0.0753961;0.468317;-0.722662
59;51;56;0.222714;0.39324;-0.27685
60;51;56;0.493494;0.256477;0.316035
61;51;56;0.787084;0.108218;0.758255
62;51;56;0.946619;0.0272711;0.943996
38;52;56;0.948086;0.0265284;0.945561
39;52;56;0.789931;0.10683;0.761743
40;52;56;0.495058;0.255801;0.318644
41;52;56;0.222332;0.393448;-0.277884
42;52;56;0.0745948;0.468743;-0.72542
43;52;56;0.0199392;0.496979;-0.922854
44;52;56;0.00471636;0.504877;-0.98149
45;52;56;0.00112795;0.506603;-0.995557
46;52;56;0.000306332;0.506961;-0.998792
47;52;56;0.000102024;0.507067;-0.999598
48;52;56;4.46118e-05;0.507095;-0.999824
49;52;56;2.74673e-05;0.507092;-0.999892
50;52;56;2.49078e-05;0.507089;-0.999902
51;52;56;3.3411e-05;0.507083;-0.999868
52;52;56;6.39306e-05;0.507063;-0.999748
53;52;56;0.000163153;0.506993;-0.999357
54;52;56;0.000514602;0.506802;-0.997971
55;52;56;0.00188618;0.50615;-0.992575
56;52;56;0.00748809;0.503335;-0.970682
57;52;56;0.0290438;0.492218;-0.888563
58;52;56;0.098261;0.456532;-0.645774
59;52;56;0.267161;0.370808;-0.162463
60;52;56;0.549027;0.228522;0.412199
61;52;56;0.823103;0.089957;0.802955
62;52;56;0.957469;0.0217486;0.95558
38;53;56;0.963068;0.018916;0.961474
39;53;56;0.840309;0.0812618;0.823645
40;53;56;0.574313;0.215731;0.453875
41;53;56;0.286456;0.361146;-0.115332
42;53;56;0.107606;0.451649;-0.615181
43;53;56;0.0325359;0.490576;-0.875606
44;53;56;0.00858085;0.502858;-0.966444
45;53;56;0.0022578;0.50604;-0.991116
46;53;56;0.000666925;0.506796;-0.997372
47;53;56;0.000239967;0.506994;-0.999054
48;53;56;0.000112049;0.507052;-0.999558
49;53;56;7.20879e-05;0.507061;-0.999716
50;53;56;6.65985e-05;0.507049;-0.999737
51;53;56;8.8569e-05;0.507045;-0.999651
52;53;56;0.000163153;0.506993;-0.999357
53;53;56;0.000391298;0.506841;-0.998457
54;53;56;0.00115017;0.506488;-0.995469
55;53;56;0.00388468;0.505079;-0.984735
56;53;56;0.0139999;0.500011;-0.945527
57;53;56;0.0483067;0.482355;-0.817938
58;53;56;0.143485;0.433284;-0.502452
59;53;56;0.34568;0.331206;0.0213826
60;53;56;0.634836;0.185254;0.548211
61;53;56;0.871131;0.0655918;0.859955
62;53;56;0.970725;0.015004;0.969557
38;54;56;0.977238;0.0117039;0.97633
39;54;56;0.894559;0.053676;0.886788
40;54;56;0.679267;0.16289;0.613161
41;54;56;0.388528;0.309367;0.113427
42;54;56;0.169679;0.420279;-0.424775
43;54;56;0.0601197;0.47621;-0.775811
44;54;56;0.0185451;0.497826;-0.928171
45;54;56;0.00554888;0.504361;-0.978236
46;54;56;0.0018197;0.506207;-0.992836
47;54;56;0.0007155;0.506767;-0.99718
48;54;56;0.000358816;0.506911;-0.998585
49;54;56;0.000241947;0.506963;-0.999046
50;54;56;0.000226481;0.506961;-0.999107
51;54;56;0.000294444;0.506911;-0.998839
52;54;56;0.000514602;0.506802;-0.997971
53;54;56;0.00115017;0.506488;-0.995469
54;54;56;0.00310086;0.505435;-0.987805
55;54;56;0.00947798;0.502293;-0.96296
56;54;56;0.0300031;0.491855;-0.885014
57;54;56;0.0880945;0.461444;-0.679388
58;54;56;0.224486;0.392757;-0.272617
59;54;56;0.463457;0.271511;0.261163
60;54;56;0.740231;0.132034;0.697262
61;54;56;0.919295;0.0411627;0.914285
62;54;56;0.982642;0.00896395;0.98192
38;55;56;0.987805;0.00630686;0.987312
39;55;56;0.940623;0.0302947;0.937596
40;55;56;0.792463;0.105387;0.765246
41;55;56;0.531034;0.237701;0.381578
42;55;56;0.276502;0.366176;-0.139532
43;55;56;0.117516;0.446291;-0.583134
44;55;56;0.0441383;0.484831;-0.833116
45;55;56;0.0155943;0.499297;-0.939427
46;55;56;0.00583455;0.504222;-0.977122
47;55;56;0.00253463;0.505879;-0.990029
48;55;56;0.00136929;0.506467;-0.994607
49;55;56;0.000963021;0.506648;-0.996206
50;55;56;0.000907056;0.506661;-0.996426
51;55;56;0.00114505;0.506548;-0.995489
52;55;56;0.00188618;0.50615;-0.992575
53;55;56;0.00388468;0.505079;-0.984735
54;55;56;0.00947798;0.502293;-0.96296
55;55;56;0.0253775;0.49415;-0.902305
56;55;56;0.067843;0.47216;-0.748731
57;55;56;0.166578;0.421737;-0.433711
58;55;56;0.354142;0.326715;0.0402832
59;55;56;0.615316;0.195497;0.517776
60;55;56;0.843591;0.0794788;0.827795
61;55;56;0.957074;0.0220039;0.955052
39;56;56;0.971567;0.0145801;0.97043
40;56;56;0.888764;0.0566408;0.880177
41;56;56;0.696401;0.154206;0.637422
42;56;56;0.439074;0.283514;0.215282
43;56;56;0.229091;0.390573;-0.260597
44;56;56;0.104543;0.452793;-0.624849
45;56;56;0.0454635;0.484103;-0.828299
46;56;56;0.0200051;0.497053;-0.922619
47;56;56;0.00980282;0.502177;-0.961706
48;56;56;0.00575389;0.5043;-0.977438
49;56;56;0.00422296;0.505095;-0.983417
50;56;56;0.00398751;0.505183;-0.984337
51;56;56;0.00486188;0.50473;-0.980919
52;56;56;0.00748809;0.503335;-0.970682
53;56;56;0.0139999;0.500011;-0.945527
54;56;56;0.0300031;0.491855;-0.885014
55;56;56;0.067843;0.47216;-0.748731
56;56;56;0.149792;0.429799;-0.483111
57;56;56;0.304691;0.351972;-0.0720022
58;56;56;0.534085;0.236255;0.386621
59;56;56;0.771788;0.115946;0.738781
60;56;56;0.922489;0.0396819;0.917516
61;56;56;0.980563;0.0100816;0.979646
39;57;56;0.988295;0.00606457;0.987802
40;57;56;0.951158;0.0249326;0.948913
41;57;56;0.843249;0.0795263;0.827637
42;57;56;0.642746;0.1816;0.559408
43;57;56;0.411579;0.297262;0.161274
44;57;56;0.232527;0.388803;-0.251517
45;57;56;0.122466;0.443784;-0.567449
46;57;56;0.0649817;0.473609;-0.758697
47;57;56;0.0368856;0.488314;-0.859537
48;57;56;0.0237783;0.494937;-0.908318
49;57;56;0.0183417;0.497676;-0.928911
50;57;56;0.0174045;0.498182;-0.932487
51;57;56;0.0203982;0.496622;-0.921093
52;57;56;0.0290438;0.492218;-0.888563
53;57;56;0.0483067;0.482355;-0.817938
54;57;56;0.0880945;0.461444;-0.679388
55;57;56;0.166578;0.421737;-0.433711
56;57;56;0.304691;0.351972;-0.0720022
57;57;56;0.506775;0.249635;0.339948
58;57;56;0.729943;0.137365;0.683238
59;57;56;0.892491;0.0548476;0.884207
60;57;56;0.968188;0.0164349;0.966617
40;58;56;0.982142;0.00919806;0.981443
41;58;56;0.937029;0.0321819;0.933591
42;58;56;0.826631;0.0878673;0.807835
43;58;56;0.646127;0.179866;0.564485
44;58;56;0.447038;0.279462;0.230661
45;58;56;0.287431;0.360544;-0.112832
46;58;56;0.181569;0.414286;-0.390559
47;58;56;0.119094;0.445712;-0.578283
48;58;56;0.0856744;0.463068;-0.687743
49;58;56;0.0700879;0.471036;-0.740954
50;58;56;0.0670359;0.472591;-0.751547
51;58;56;0.0753961;0.468317;-0.722662
52;58;56;0.098261;0.456532;-0.645774
53;58;56;0.143485;0.433284;-0.502452
54;58;56;0.224486;0.392757;-0.272617
55;58;56;0.354142;0.326715;0.0402832
56;58;56;0.534085;0.236255;0.386621
57;58;56;0.729943;0.137365;0.683238
58;58;56;0.880749;0.0607409;0.870968
59;58;56;0.959778;0.02077;0.957636
60;58;56;0.988895;0.00585272;0.988233
41;59;56;0.979631;0.010481;0.978829
42;59;56;0.937787;0.0317902;0.934425
43;59;56;0.846863;0.0776766;0.831967
44;59;56;0.705503;0.149534;0.650229
45;59;56;0.546218;0.229993;0.407395
46;59;56;0.407883;0.29948;0.153249
47;59;56;0.308081;0.350204;-0.0639888
48;59;56;0.245091;0.381806;-0.218081
49;59;56;0.212851;0.398319;-0.303463
50;59;56;0.20574;0.401898;-0.322821
51;59;56;0.222714;0.39324;-0.27685
52;59;56;0.267161;0.370808;-0.162463
53;59;56;0.34568;0.331206;0.0213826
54;59;56;0.463457;0.271511;0.261163
55;59;56;0.615316;0.195497;0.517776
56;59;56;0.771788;0.115946;0.738781
57;59;56;0.892491;0.0548476;0.884207
58;59;56;0.959778;0.02077;0.957636
59;59;56;0.987432;0.00660257;0.986716
42;60;56;0.982544;0.0089911;0.981864
43;60;56;0.952941;0.0240196;0.950828
44;60;56;0.894105;0.0539125;0.886263
45;60;56;0.80387;0.099552;0.779611
46;60;56;0.69784;0.153427;0.639533
47;60;56;0.59918;0.203029;0.493826
48;60;56;0.524952;0.240715;0.371228
49;60;56;0.481656;0.262419;0.294643
50;60;56;0.47111;0.267798;0.275153
51;60;56;0.493494;0.256477;0.316035
52;60;56;0.549027;0.228522;0.412199
53;60;56;0.634836;0.185254;0.548211
54;60;56;0.740231;0.132034;0.697262
55;60;56;0.843591;0.0794788;0.827795
56;60;56;0.922489;0.0396819;0.917516
57;60;56;0.968188;0.0164349;0.966617
58;60;56;0.988895;0.00585272;0.988233
43;61;56;0.98883;0.00578948;0.988358
44;61;56;0.973324;0.0136815;0.972277
45;61;56;0.94506;0.0280274;0.942395
46;61;56;0.903419;0.0491486;0.896808
47;61;56;0.854755;0.0739229;0.8408
48;61;56;0.809946;0.0966129;0.786858
49;61;56;0.779897;0.11182;0.749202
50;61;56;0.771595;0.115973;0.738671
51;61;56;0.787084;0.108218;0.758255
52;61;56;0.823103;0.089957;0.802955
53;61;56;0.871131;0.0655918;0.859955
54;61;56;0.919295;0.0411627;0.914285
55;61;56;0.957074;0.0220039;0.955052
56;61;56;0.980563;0.0100816;0.979646
45;62;56;0.988869;0.00576602;0.988406
46;62;56;0.979526;0.0105339;0.978721
47;62;56;0.967173;0.0168098;0.965833
48;62;56;0.954328;0.023346;0.952242
49;62;56;0.944809;0.0282082;0.942019
50;62;56;0.941862;0.0297174;0.938827
51;62;56;0.946619;0.0272711;0.943996
52;62;56;0.957469;0.0217486;0.95558
53;62;56;0.970725;0.015004;0.969557
54;62;56;0.982642;0.00896395;0.98192
50;63;56;0.989909;0.00519835;0.989552
47;38;57;0.98531;0.00759828;0.984695
48;38;57;0.978894;0.0108618;0.978051
49;38;57;0.973678;0.0134929;0.972663
50;38;57;0.971586;0.0145569;0.970477
51;38;57;0.973399;0.0136305;0.972381
52;38;57;0.978431;0.0110846;0.977596
53;38;57;0.984822;0.00783437;0.984215
44;39;57;0.98909;0.0056936;0.988553
45;39;57;0.976456;0.012126;0.975468
46;39;57;0.956016;0.0225446;0.953923
47;39;57;0.929098;0.0361975;0.925002
48;39;57;0.901367;0.0503029;0.894285
49;39;57;0.880314;0.0609974;0.870399
50;39;57;0.872111;0.0651968;0.860885
51;39;57;0.879132;0.0615998;0.869039
52;39;57;0.899329;0.0513264;0.892019
53;39;57;0.926779;0.0373559;0.922509
54;39;57;0.954006;0.0235404;0.951838
55;39;57;0.975054;0.0127999;0.974085
56;39;57;0.988295;0.00606457;0.987802
43;40;57;0.981111;0.00976966;0.980281
44;40;57;0.954228;0.0234331;0.952063
45;40;57;0.906054;0.0479458;0.899485
46;40;57;0.837712;0.0824887;0.820716
47;40;57;0.761823;0.12107;0.725742
48;40;57;0.695055;0.154785;0.635731
49;40;57;0.650252;0.177473;0.571178
50;40;57;0.633828;0.185717;0.54678
51;40;57;0.647717;0.178743;0.567449
52;40;57;0.6903;0.157182;0.629061
53;40;57;0.755624;0.124178;0.717713
54;40;57;0.831434;0.085646;0.81322
55;40;57;0.901072;0.0504224;0.894014
56;40;57;0.951158;0.0249326;0.948913
57;40;57;0.979621;0.0104825;0.978826
42;41;57;0.97534;0.0127402;0.974212
43;41;57;0.933115;0.0342271;0.929235
44;41;57;0.851082;0.075637;0.836764
45;41;57;0.732404;0.135944;0.68689
46;41;57;0.602106;0.201908;0.497751
47;41;57;0.488573;0.258876;0.307308
48;41;57;0.40676;0.300434;0.150349
49;41;57;0.358575;0.324756;0.0494917
50;41;57;0.342087;0.333082;0.0133368
51;41;57;0.355985;0.326066;0.043866
52;41;57;0.401409;0.303121;0.139509
53;41;57;0.480481;0.262973;0.292563
54;41;57;0.591901;0.206965;0.481853
55;41;57;0.722156;0.141093;0.673112
56;41;57;0.843249;0.0795263;0.827637
57;41;57;0.928709;0.0363826;0.924603
58;41;57;0.973496;0.0136239;0.972397
41;42;57;0.97534;0.0127402;0.974212
42;42;57;0.9243;0.0386682;0.91969
43;42;57;0.815805;0.0934127;0.794521
44;42;57;0.654048;0.175957;0.57601
45;42;57;0.481012;0.262631;0.293664
46;42;57;0.339416;0.334291;0.00760759
47;42;57;0.24141;0.383965;-0.227951
48;42;57;0.181402;0.414215;-0.390877
49;42;57;0.149929;0.430246;-0.483159
50;42;57;0.139778;0.435371;-0.513942
51;42;57;0.148397;0.431018;-0.48777
52;42;57;0.178027;0.415958;-0.400568
53;42;57;0.235552;0.386867;-0.243109
54;42;57;0.330737;0.338679;-0.0118646
55;42;57;0.469841;0.26815;0.273297
56;42;57;0.642746;0.1816;0.559408
57;42;57;0.807571;0.0974874;0.784572
58;42;57;0.920216;0.0406529;0.915383
59;42;57;0.973918;0.0134086;0.972839
40;43;57;0.981111;0.00976966;0.980281
41;43;57;0.933115;0.0342271;0.929235
42;43;57;0.815805;0.0934127;0.794521
43;43;57;0.625993;0.190321;0.533706
44;43;57;0.420416;0.292873;0.178808
45;43;57;0.259986;0.374738;-0.18079
46;43;57;0.155962;0.427093;-0.465017
47;43;57;0.0966586;0.457277;-0.651011
48;43;57;0.0653745;0.473476;-0.757355
49;43;57;0.0505386;0.481149;-0.809894
50;43;57;0.0460572;0.483472;-0.826045
51;43;57;0.049959;0.481462;-0.81198
52;43;57;0.0639804;0.474197;-0.762233
53;43;57;0.0940496;0.458664;-0.659681
54;43;57;0.151407;0.429339;-0.478577
55;43;57;0.253105;0.378232;-0.198195
56;43;57;0.411579;0.297262;0.161274
57;43;57;0.617462;0.19451;0.520895
58;43;57;0.81042;0.0960363;0.788106
59;43;57;0.931023;0.035211;0.927117
60;43;57;0.980579;0.0099944;0.979821
39;44;57;0.98909;0.0056936;0.988553
40;44;57;0.954228;0.0234331;0.952063
41;44;57;0.851082;0.075637;0.836764
42;44;57;0.654048;0.175957;0.57601
43;44;57;0.420416;0.292873;0.178808
44;44;57;0.235967;0.387112;-0.242576
45;44;57;0.121757;0.444123;-0.569672
46;44;57;0.0623633;0.474998;-0.767891
47;44;57;0.0336324;0.490003;-0.871543
48;44;57;0.0204083;0.496726;-0.921071
49;44;57;0.0147622;0.499597;-0.942599
50;44;57;0.0131723;0.500466;-0.94871
51;44;57;0.0146193;0.499684;-0.943149
52;44;57;0.0200465;0.496925;-0.922447
53;44;57;0.0328808;0.490402;-0.874329
54;44;57;0.0609756;0.475768;-0.772794
55;44;57;0.119372;0.445337;-0.577227
56;44;57;0.232527;0.388803;-0.251517
57;44;57;0.416709;0.294673;0.171547
58;44;57;0.651463;0.177109;0.572496
59;44;57;0.850322;0.0759341;0.836041
60;44;57;0.954313;0.0233435;0.952246
61;44;57;0.989197;0.00560505;0.988731
39;45;57;0.976456;0.012126;0.975468
40;45;57;0.906054;0.0479458;0.899485
41;45;57;0.732404;0.135944;0.68689
42;45;57;0.481012;0.262631;0.293664
43;45;57;0.259986;0.374738;-0.18079
44;45;57;0.121757;0.444123;-0.569672
45;45;57;0.0533258;0.479823;-0.799959
46;45;57;0.0231946;0.495449;-0.910557
47;45;57;0.0109278;0.501636;-0.95736
48;45;57;0.00604378;0.50419;-0.97631
49;45;57;0.00413654;0.505163;-0.983756
50;45;57;0.00362663;0.505394;-0.985751
51;45;57;0.00412324;0.505178;-0.983808
52;45;57;0.00601218;0.504222;-0.976434
53;45;57;0.0108785;0.501687;-0.957553
54;45;57;0.023152;0.495486;-0.91072
55;45;57;0.0534295;0.479766;-0.799588
56;45;57;0.122466;0.443784;-0.567449
57;45;57;0.262046;0.373605;-0.175503
58;45;57;0.484997;0.260575;0.301007
59;45;57;0.736757;0.133612;0.692976
60;45;57;0.908726;0.0465272;0.902587
61;45;57;0.977445;0.0115985;0.976546
39;46;57;0.956016;0.0225446;0.953923
40;46;57;0.837712;0.0824887;0.820716
41;46;57;0.602106;0.201908;0.497751
42;46;57;0.339416;0.334291;0.00760759
43;46;57;0.155962;0.427093;-0.465017
44;46;57;0.0623633;0.474998;-0.767891
45;46;57;0.0231946;0.495449;-0.910557
46;46;57;0.0087526;0.502787;-0.965779
47;46;57;0.00369808;0.505314;-0.98547
48;46;57;0.00189487;0.506219;-0.992542
49;46;57;0.00124185;0.506543;-0.995109
50;46;57;0.00107768;0.50664;-0.995755
51;46;57;0.00125242;0.506539;-0.995067
52;46;57;0.0019278;0.506207;-0.992412
53;46;57;0.00379861;0.505273;-0.985076
54;46;57;0.00907171;0.502637;-0.964543
55;46;57;0.0241692;0.494943;-0.906883
56;46;57;0.0649817;0.473609;-0.758697
57;46;57;0.162058;0.424052;-0.447006
58;46;57;0.349966;0.328847;0.0311114
59;46;57;0.614525;0.19557;0.517167
60;46;57;0.845914;0.0782827;0.830593
61;46;57;0.959035;0.0209819;0.95718
38;47;57;0.98531;0.00759828;0.984695
39;47;57;0.929098;0.0361975;0.925002
40;47;57;0.761823;0.12107;0.725742
41;47;57;0.488573;0.258876;0.307308
42;47;57;0.24141;0.383965;-0.227951
43;47;57;0.0966586;0.457277;-0.651011
44;47;57;0.0336324;0.490003;-0.871543
45;47;57;0.0109278;0.501636;-0.95736
46;47;57;0.00369808;0.505314;-0.98547
47;47;57;0.00144204;0.506421;-0.994321
48;47;57;0.000699004;0.50677;-0.997245
49;47;57;0.000444343;0.50691;-0.998248
50;47;57;0.000383646;0.506935;-0.998488
51;47;57;0.00045581;0.506904;-0.998203
52;47;57;0.000734331;0.50675;-0.997106
53;47;57;0.00154813;0.506373;-0.993904
54;47;57;0.00403881;0.505137;-0.984136
55;47;57;0.0120305;0.501065;-0.953106
56;47;57;0.0368856;0.488314;-0.859537
57;47;57;0.104647;0.453121;-0.624766
58;47;57;0.25697;0.3761;-0.188178
59;47;57;0.509296;0.248266;0.344566
60;47;57;0.7779;0.112882;0.746555
61;47;57;0.9356;0.0328725;0.932115
62;47;57;0.986865;0.0067865;0.98634
38;48;57;0.978894;0.0108618;0.978051
39;48;57;0.901367;0.0503029;0.894285
40;48;57;0.695055;0.154785;0.635731
41;48;57;0.40676;0.300434;0.150349
42;48;57;0.181402;0.414215;-0.390877
43;48;57;0.0653745;0.473476;-0.757355
44;48;57;0.0204083;0.496726;-0.921071
45;48;57;0.00604378;0.50419;-0.97631
46;48;57;0.00189487;0.506219;-0.992542
47;48;57;0.000699004;0.50677;-0.997245
48;48;57;0.000327032;0.506951;-0.998711
49;48;57;0.000204862;0.507034;-0.999192
50;48;57;0.000177425;0.507047;-0.9993
51;48;57;0.000214614;0.507025;-0.999154
52;48;57;0.000357506;0.506924;-0.998591
53;48;57;0.000792435;0.50671;-0.996877
54;48;57;0.00220542;0.506061;-0.991322
55;48;57;0.00710634;0.503617;-0.972171
56;48;57;0.0237783;0.494937;-0.908318
57;48;57;0.0744478;0.468832;-0.725932
58;48;57;0.200373;0.404466;-0.337434
59;48;57;0.434959;0.286099;0.206447
60;48;57;0.719737;0.14221;0.670027
61;48;57;0.912392;0.0447029;0.906586
62;48;57;0.981609;0.00947601;0.980877
38;49;57;0.973678;0.0134929;0.972663
39;49;57;0.880314;0.0609974;0.870399
40;49;57;0.650252;0.177473;0.571178
41;49;57;0.358575;0.324756;0.0494917
42;49;57;0.149929;0.430246;-0.483159
43;49;57;0.0505386;0.481149;-0.809894
44;49;57;0.0147622;0.499597;-0.942599
45;49;57;0.00413654;0.505163;-0.983756
46;49;57;0.00124185;0.506543;-0.995109
47;49;57;0.000444343;0.50691;-0.998248
48;49;57;0.000204862;0.507034;-0.999192
49;49;57;0.000128198;0.507055;-0.999494
50;49;57;0.000112021;0.507058;-0.999558
51;49;57;0.000137532;0.507048;-0.999458
52;49;57;0.000234347;0.507013;-0.999076
53;49;57;0.000535881;0.506854;-0.997888
54;49;57;0.00155093;0.506371;-0.993893
55;49;57;0.00522158;0.504573;-0.979515
56;49;57;0.0183417;0.497676;-0.928911
57;49;57;0.060592;0.475908;-0.774121
58;49;57;0.172267;0.41888;-0.417178
59;49;57;0.393629;0.307005;0.123637
60;49;57;0.683237;0.160731;0.619107
61;49;57;0.89595;0.0530528;0.888192
62;49;57;0.97757;0.0115054;0.976735
38;50;57;0.971586;0.0145569;0.970477
39;50;57;0.872111;0.0651968;0.860885
40;50;57;0.633828;0.185717;0.54678
41;50;57;0.342087;0.333082;0.0133368
42;50;57;0.139778;0.435371;-0.513942
43;50;57;0.0460572;0.483472;-0.826045
44;50;57;0.0131723;0.500466;-0.94871
45;50;57;0.00362663;0.505394;-0.985751
46;50;57;0.00107768;0.50664;-0.995755
47;50;57;0.000383646;0.506935;-0.998488
48;50;57;0.000177425;0.507047;-0.9993
49;50;57;0.000112021;0.507058;-0.999558
50;50;57;9.90578e-05;0.507063;-0.999609
51;50;57;0.000123046;0.507052;-0.999515
52;50;57;0.000212344;0.507025;-0.999163
53;50;57;0.000492006;0.506867;-0.998061
54;50;57;0.0014436;0.506431;-0.994315
55;50;57;0.00490756;0.504706;-0.98074
56;50;57;0.0174045;0.498182;-0.932487
57;50;57;0.058033;0.477197;-0.783147
58;50;57;0.166595;0.42176;-0.433691
59;50;57;0.384536;0.311615;0.104748
60;50;57;0.674297;0.165299;0.606242
61;50;57;0.891423;0.055372;0.883033
62;50;57;0.976335;0.0121278;0.975461
38;51;57;0.973399;0.0136305;0.972381
39;51;57;0.879132;0.0615998;0.869039
40;51;57;0.647717;0.178743;0.567449
41;51;57;0.355985;0.326066;0.043866
42;51;57;0.148397;0.431018;-0.48777
43;51;57;0.049959;0.481462;-0.81198
44;51;57;0.0146193;0.499684;-0.943149
45;51;57;0.00412324;0.505178;-0.983808
46;51;57;0.00125242;0.506539;-0.995067
47;51;57;0.00045581;0.506904;-0.998203
48;51;57;0.000214614;0.507025;-0.999154
49;51;57;0.000137532;0.507048;-0.999458
50;51;57;0.000123046;0.507052;-0.999515
51;51;57;0.00015422;0.507037;-0.999392
52;51;57;0.00026703;0.506984;-0.998947
53;51;57;0.000616221;0.506803;-0.997571
54;51;57;0.00178013;0.506239;-0.992992
55;51;57;0.0059246;0.504209;-0.976772
56;51;57;0.0203982;0.496622;-0.921093
57;51;57;0.0657237;0.473273;-0.756126
58;51;57;0.182265;0.413772;-0.38841
59;51;57;0.407396;0.30006;0.151722
60;51;57;0.694367;0.155083;0.634862
61;51;57;0.900334;0.0508339;0.893113
62;51;57;0.978434;0.0110775;0.97761
38;52;57;0.978431;0.0110846;0.977596
39;52;57;0.899329;0.0513264;0.892019
40;52;57;0.6903;0.157182;0.629061
41;52;57;0.401409;0.303121;0.139509
42;52;57;0.178027;0.415958;-0.400568
43;52;57;0.0639804;0.474197;-0.762233
44;52;57;0.0200465;0.496925;-0.922447
45;52;57;0.00601218;0.504222;-0.976434
46;52;57;0.0019278;0.506207;-0.992412
47;52;57;0.000734331;0.50675;-0.997106
48;52;57;0.000357506;0.506924;-0.998591
49;52;57;0.000234347;0.507013;-0.999076
50;52;57;0.000212344;0.507025;-0.999163
51;52;57;0.00026703;0.506984;-0.998947
52;52;57;0.000457976;0.50685;-0.998194
53;52;57;0.00103143;0.506583;-0.995936
54;52;57;0.00286151;0.505716;-0.988747
55;52;57;0.00900697;0.502564;-0.964787
56;52;57;0.0290438;0.492218;-0.888563
57;52;57;0.0867578;0.462467;-0.684072
58;52;57;0.222812;0.393118;-0.276501
59;52;57;0.463474;0.271621;0.260991
60;52;57;0.740849;0.131627;0.698268
61;52;57;0.919982;0.0408452;0.914979
62;52;57;0.983035;0.00875854;0.982338
38;53;57;0.984822;0.00783437;0.984215
39;53;57;0.926779;0.0373559;0.922509
40;53;57;0.755624;0.124178;0.717713
41;53;57;0.480481;0.262973;0.292563
42;53;57;0.235552;0.386867;-0.243109
43;53;57;0.0940496;0.458664;-0.659681
44;53;57;0.0328808;0.490402;-0.874329
45;53;57;0.0108785;0.501687;-0.957553
46;53;57;0.00379861;0.505273;-0.985076
47;53;57;0.00154813;0.506373;-0.993904
48;53;57;0.000792435;0.50671;-0.996877
49;53;57;0.000535881;0.506854;-0.997888
50;53;57;0.000492006;0.506867;-0.998061
51;53;57;0.000616221;0.506803;-0.997571
52;53;57;0.00103143;0.506583;-0.995936
53;53;57;0.00221667;0.506014;-0.991277
54;53;57;0.00575712;0.504224;-0.977422
55;53;57;0.0166098;0.498665;-0.93553
56;53;57;0.0483067;0.482355;-0.817938
57;53;57;0.128493;0.440807;-0.548594
58;53;57;0.2961;0.356336;-0.0923243
59;53;57;0.553054;0.226383;0.419112
60;53;57;0.805506;0.0989112;0.781271
61;53;57;0.944374;0.0284651;0.94148
62;53;57;0.988444;0.00599641;0.98794
39;54;57;0.954006;0.0235404;0.951838
40;54;57;0.831434;0.085646;0.81322
41;54;57;0.591901;0.206965;0.481853
42;54;57;0.330737;0.338679;-0.0118646
43;54;57;0.151407;0.429339;-0.478577
44;54;57;0.0609756;0.475768;-0.772794
45;54;57;0.023152;0.495486;-0.91072
46;54;57;0.00907171;0.502637;-0.964543
47;54;57;0.00403881;0.505137;-0.984136
48;54;57;0.00220542;0.506061;-0.991322
49;54;57;0.00155093;0.506371;-0.993893
50;54;57;0.0014436;0.506431;-0.994315
51;54;57;0.00178013;0.506239;-0.992992
